Per Capita Personal Income by County (Dollars),,,,,,,,,,,,,
Series ID,Region Name,Region Code,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PCPI12031,"Duval County, FL",12031,35356,36726,38030,39108,38980,40325,42019,42514,44767,46420,47475
PCPI47045,"Dyer County, TN",47045,31756,33086,35419,35998,36766,37271,38030,37992,39031,40416,42552
PCPI08037,"Eagle County, CO",08037,48190,44519,46405,48313,55295,60912,66523,68598,73923,82342,84765
PCPI13099,"Early County, GA",13099,29561,30477,33163,35213,33546,32429,35014,36020,36286,36880,40465
PCPI22033,"East Baton Rouge Parish, LA",22033,39356,40070,42446,43835,44335,45553,45970,47398,48806,51621,53002
PCPI22035,"East Carroll Parish, LA",22035,26845,28448,32401,37964,40533,34917,30555,33998,34943,35274,36035
PCPI22037,"East Feliciana Parish, LA",22037,32972,33674,34770,35422,35958,36142,37251,38619,39391,41089,42353
PCPI48133,"Eastland County, TX",48133,31699,34583,44985,46090,52497,48893,46818,47904,61016,77657,78826
PCPI26045,"Eaton County, MI",26045,32102,33056,34011,34480,35299,36433,38554,39440,40659,42089,43365
PCPI55035,"Eau Claire County, WI",55035,37467,38298,39647,40846,40965,42974,44011,43904,45938,48487,49851
PCPI13101,"Echols County, GA",13101,20559,19878,21466,23019,23068,23582,24913,24998,26955,27775,28211
PCPI48135,"Ector County, TX",48135,32748,34961,39573,44675,43880,47846,42026,37802,42824,48449,50161
PCPI38027,"Eddy County, ND",38027,34623,38732,41927,55431,51824,50311,52356,56852,55192,59384,59794
PCPI35015,"Eddy County, NM",35015,38331,43635,45992,50673,47899,52028,50275,46900,48074,54956,59661
PCPI17045,"Edgar County, IL",17045,31740,32842,35175,34014,37803,36444,35981,38240,40432,41809,42665
PCPI37065,"Edgecombe County, NC",37065,28401,28349,29693,30524,30324,31578,32365,32746,34107,35371,36814
PCPI45037,"Edgefield County, SC",45037,25927,27008,27430,29076,28976,30270,31754,33648,35624,35709,37294
PCPI21061,"Edmonson County, KY",21061,24353,24898,26046,27700,27494,28686,30410,30948,32088,32725,34037
PCPI46045,"Edmunds County, SD",46045,42524,37474,55925,50097,59124,56090,49932,48046,46992,57450,54210
PCPI17047,"Edwards County, IL",17047,30201,31752,34819,35295,37832,36273,36759,36570,39303,40708,40991
PCPI20047,"Edwards County, KS",20047,46092,46783,55404,54387,65061,54110,59257,61585,53700,56221,62707
PCPI48137,"Edwards County, TX",48137,30927,28407,31189,31351,37883,37988,40966,35668,37055,41380,45429
PCPI13103,"Effingham County, GA",13103,32229,32419,33622,34790,35189,36513,37830,38564,40182,41606,42271
PCPI17049,"Effingham County, IL",17049,35556,38925,41123,41586,41886,43088,43384,45158,48170,49747,51296
PCPI06017,"El Dorado County, CA",06017,46726,48146,50450,52711,54412,57187,60065,62973,64657,67215,69895
PCPI48141,"El Paso County, TX",48141,26472,28399,29744,30727,30280,31746,32808,33475,34601,36358,37715
PCPI08041,"El Paso County, CO",08041,37564,38250,40115,41188,41223,43204,44812,45151,47077,49003,51117
PCPI13105,"Elbert County, GA",13105,27151,26898,27668,29300,29868,31182,32430,32986,34530,35372,35550
PCPI08039,"Elbert County, CO",08039,42096,39370,48296,44314,47147,48923,51010,52745,54453,57917,60586
PCPI42047,"Elk County, PA",42047,36583,38447,39601,39791,39742,42322,43260,44416,45966,48492,49141
PCPI20049,"Elk County, KS",20049,29935,33984,37238,38881,40833,39056,38713,36536,36846,39323,41529
PCPI18039,"Elkhart County, IN",18039,28425,30403,32387,34791,35784,38553,40290,41963,45343,46354,46975
PCPI32007,"Elko County, NV",32007,37572,40879,42943,42639,41820,42068,42621,43002,44951,46898,48584
PCPI21063,"Elliott County, KY",21063,17536,18392,18735,19093,19786,20122,21209,20920,21782,22294,22828
PCPI20051,"Ellis County, KS",20051,36688,39238,43894,45865,45333,46977,44543,43002,43455,45980,47758
PCPI48139,"Ellis County, TX",48139,32656,33169,34881,36525,37083,38556,39950,41296,42874,44348,45968
PCPI40045,"Ellis County, OK",40045,30268,40089,52955,59314,59983,67181,53391,44785,48870,51712,54037
PCPI20053,"Ellsworth County, KS",20053,31850,32378,35003,37600,38648,39729,36402,36445,40558,44043,48380
PCPI01051,"Elmore County, AL",01051,33149,33960,35223,35857,35794,36685,38612,39847,41376,42705,44316
PCPI16039,"Elmore County, ID",16039,27723,28099,29767,30551,32799,34514,36648,36659,36432,38096,40585
PCPI13107,"Emanuel County, GA",13107,25494,26100,27877,27756,28377,28640,30083,30599,32489,32574,33921
PCPI49015,"Emery County, UT",49015,26975,27861,31153,27364,27968,29658,29519,29913,31022,34057,35177
PCPI19063,"Emmet County, IA",19063,32886,35568,39001,40998,42451,42002,41975,39809,41433,45979,48926
PCPI26047,"Emmet County, MI",26047,38513,40351,41970,44078,44989,47497,50110,52375,53960,56242,58528
PCPI38029,"Emmons County, ND",38029,32703,41735,50090,53236,43262,46693,44694,48164,46423,48268,49101
PCPI48143,"Erath County, TX",48143,25795,28438,30179,30725,31142,34248,33977,34794,37009,38818,40462
PCPI36029,"Erie County, NY",36029,38244,39626,41242,42804,43179,44433,46479,47458,50032,51406,53498
PCPI42049,"Erie County, PA",42049,33428,34606,36961,38046,37975,39287,40720,41394,42524,45038,46379
PCPI39043,"Erie County, OH",39043,45702,49468,54204,58135,58620,57161,56840,61060,59786,60436,61821
PCPI12033,"Escambia County, FL",12033,33106,34394,35823,36353,35953,37365,39211,39706,41182,42898,44349
PCPI01053,"Escambia County, AL",01053,25500,26891,27999,29209,29585,29922,30718,30787,32114,32997,34432
PCPI32009,"Esmeralda County, NV",32009,34191,38835,41187,45599,44521,49201,44460,43329,42794,39207,41641
PCPI34013,"Essex County, NJ",34013,50908,51948,54224,55054,55808,58487,60840,62334,64232,65214,67657
PCPI51057,"Essex County, VA",51057,33256,33170,34640,35600,36018,36919,37832,38657,40740,41761,43041
PCPI25009,"Essex County, MA",25009,49876,51752,54132,55366,55289,57549,60664,62247,64629,67646,69981
PCPI50009,"Essex County, VT",50009,29139,30575,31119,31316,31904,32261,33604,33689,35236,36237,38844
PCPI36031,"Essex County, NY",36031,33171,34284,35300,37438,38300,39487,40348,41723,44447,45917,48181
PCPI21065,"Estill County, KY",21065,24803,25704,26747,27360,27459,29039,30149,30026,30915,31956,32928
PCPI01055,"Etowah County, AL",01055,29143,30344,30927,31572,31629,32929,34344,35070,36064,37245,38326
PCPI32011,"Eureka County, NV",32011,33406,32674,37984,37949,36131,38102,34692,34399,37769,38916,42932
PCPI22039,"Evangeline Parish, LA",22039,30408,30630,30688,31407,30840,30804,31148,31087,32118,33074,33474
PCPI13109,"Evans County, GA",13109,26779,26543,27252,29102,29508,30905,32761,33031,33737,34443,35109
PCPI02090,"Fairbanks North Star Borough, AK",02090,45263,46225,50956,50958,49150,52174,53753,53051,54612,57720,59958
PCPI39045,"Fairfield County, OH",39045,34599,35160,36881,38670,38973,40036,41768,42832,44480,46093,47295
PCPI09001,"Fairfield County, CT",09001,98315,103725,104079,103660,97235,102631,104590,107593,111380,117432,121397
PCPI45039,"Fairfield County, SC",45039,27632,28728,29623,30313,30948,32045,33677,34790,35399,36592,37834
PCPI46047,"Fall River County, SD",46047,32199,35195,41357,40621,39743,41364,44226,43790,45059,46316,48186
PCPI30025,"Fallon County, MT",30025,41012,44324,47652,56189,55721,55298,52130,46950,47901,49124,50824
PCPI48145,"Falls County, TX",48145,24773,26684,28215,28738,30799,31160,32737,32754,33386,34791,35258
PCPI48147,"Fannin County, TX",48147,26991,27804,29835,30798,31260,32729,34824,35779,36964,38161,39830
PCPI13111,"Fannin County, GA",13111,25339,25179,26463,27529,28024,29981,31749,32798,34838,36454,37385
PCPI27043,"Faribault County, MN",27043,35880,37296,42611,46073,44844,41380,41034,38742,41389,42897,46941
PCPI46049,"Faulk County, SD",46049,42704,38624,61806,56367,68989,62933,51186,45628,44713,55357,56814
PCPI05045,"Faulkner County, AR",05045,30181,31008,32089,33034,33074,34188,34924,35448,36406,37702,38949
PCPI51061,"Fauquier County, VA",51061,53179,55390,58192,61729,59654,60614,64065,65514,68382,70571,72577
PCPI17051,"Fayette County, IL",17051,26974,28790,30700,30200,32181,30703,31688,32708,34099,35676,36310
PCPI48149,"Fayette County, TX",48149,35984,38059,40916,44299,45722,50435,48434,46473,50980,52871,54552
PCPI42051,"Fayette County, PA",42051,31442,33203,34884,35722,36133,37301,38627,39031,40442,42289,43835
PCPI13113,"Fayette County, GA",13113,44712,44859,47799,49956,50121,53082,55858,58535,61114,65526,67467
PCPI18041,"Fayette County, IN",18041,28308,29547,31453,33166,33777,35587,35899,37479,38967,40663,41993
PCPI54019,"Fayette County, WV",54019,26849,27508,29667,30926,30358,31053,32088,31638,33050,34817,36424
PCPI39047,"Fayette County, OH",39047,29924,29365,31957,32594,34067,34354,35086,36402,37871,38938,40002
PCPI47047,"Fayette County, TN",47047,39964,40664,42827,45048,45769,46214,49898,51954,53797,54706,56361
PCPI01057,"Fayette County, AL",01057,25393,26397,27454,28717,29576,30361,32350,32694,33769,35041,36465
PCPI19065,"Fayette County, IA",19065,30005,32595,37419,38787,39784,40272,40097,40058,42111,45061,46621
PCPI21067,"Fayette County, KY",21067,38328,39358,40729,42087,42687,44635,46496,46439,47857,50106,51707
PCPI47049,"Fentress County, TN",47049,24653,25184,25704,26858,28542,28570,29946,30381,31188,32574,33727
PCPI30027,"Fergus County, MT",30027,31650,33866,35791,37894,37844,38246,39402,40389,40380,42822,46646
PCPI53019,"Ferry County, WA",53019,26498,27847,28801,30539,31250,33305,34673,35322,36010,36369,37311
PCPI31059,"Fillmore County, NE",31059,43715,45195,59157,59043,64722,57466,58195,52020,54870,56927,59979
PCPI27045,"Fillmore County, MN",27045,35217,35910,39576,40690,42458,42468,44852,43211,44147,45269,47061
PCPI20055,"Finney County, KS",20055,32284,34920,37444,38438,39568,39565,39681,40939,41456,44357,46823
PCPI48151,"Fisher County, TX",48151,30330,35118,41352,33040,38515,35493,39874,37283,39553,49172,44630
PCPI12035,"Flagler County, FL",12035,31988,32909,34537,36371,36650,38992,40149,42423,44613,46393,47558
PCPI30029,"Flathead County, MT",30029,32679,34948,35804,38330,38521,40053,42749,44094,46485,48000,48866
PCPI21069,"Fleming County, KY",21069,24882,25997,27082,28879,30322,31306,32187,31780,32946,33913,34732
PCPI45041,"Florence County, SC",45041,32104,32538,33931,34590,34867,36084,37737,39127,40006,42045,44001
PCPI55037,"Florence County, WI",55037,34745,38697,42967,43369,45501,48724,53652,51847,51091,52455,53310
PCPI51063,"Floyd County, VA",51063,29246,29786,31158,32679,32386,33675,35062,35755,36861,38532,40065
PCPI19067,"Floyd County, IA",19067,33568,34847,38323,38705,42593,42254,45171,44749,45244,47557,50203
PCPI13115,"Floyd County, GA",13115,29415,30256,31314,31938,32356,34001,35509,36137,37072,38382,39314
PCPI18043,"Floyd County, IN",18043,38116,38571,40906,43335,43816,47161,49918,52654,53184,55378,57145
PCPI48153,"Floyd County, TX",48153,31216,37742,34111,31622,34551,32009,35528,33856,39234,41243,44646
PCPI21071,"Floyd County, KY",21071,28609,30025,31412,31321,31064,32831,33435,33504,35569,36099,37133
PCPI51065,"Fluvanna County, VA",51065,34121,34438,35797,36889,37333,38320,40335,41347,42801,44290,45334
PCPI48155,"Foard County, TX",48155,31693,29101,31056,32946,37269,40798,39414,37613,41812,46435,44895
PCPI55039,"Fond du Lac County, WI",55039,35553,36857,38284,40054,40067,42214,43860,44261,46055,48311,49949
PCPI17053,"Ford County, IL",17053,39286,44026,45427,46182,50791,48315,47603,49433,47279,49447,50606
PCPI20057,"Ford County, KS",20057,29905,31863,32887,34506,34975,33316,34401,36939,37462,39219,41373
PCPI42053,"Forest County, PA",42053,20295,20662,20409,20548,20808,21682,20885,21912,21524,22959,24113
PCPI55041,"Forest County, WI",55041,27893,30064,31097,33147,34295,35804,37715,38118,39514,40984,42663
PCPI28035,"Forrest County, MS",28035,30014,31401,32518,34359,34211,35695,36453,36898,37299,38541,39450
PCPI37067,"Forsyth County, NC",37067,38157,39451,39416,40990,40348,43321,45042,45425,47390,47819,49247
PCPI13117,"Forsyth County, GA",13117,44931,45832,49021,50962,52016,54677,57991,59628,60567,62230,63864
PCPI48157,"Fort Bend County, TX",48157,45952,46776,49474,52516,54342,58787,61484,54224,55584,57851,59653
PCPI38031,"Foster County, ND",38031,42474,48418,51611,67148,53306,53110,53232,55399,58576,61239,59570
PCPI18045,"Fountain County, IN",18045,30602,31543,34030,35223,37501,36065,35684,37607,38670,40413,41412
PCPI01059,"Franklin County, AL",01059,26959,28093,28185,28452,28877,30048,31857,31428,33038,34714,35292
PCPI23007,"Franklin County, ME",23007,30416,30898,33058,33599,33742,35140,35710,35961,36868,38690,40189
PCPI29071,"Franklin County, MO",29071,33679,33710,34964,36165,36655,37879,39932,40907,43030,44059,45672
PCPI19069,"Franklin County, IA",19069,35756,37867,47339,48730,51168,49886,47387,44819,46218,49651,53241
PCPI18047,"Franklin County, IN",18047,35115,37039,38991,39912,40045,40603,42205,43312,44911,46182,47664
PCPI53021,"Franklin County, WA",53021,29885,30716,31980,31567,31750,33142,35107,35340,36298,37836,39526
PCPI36033,"Franklin County, NY",36033,29954,31151,31845,32587,33196,33582,34545,34669,37065,37390,39649
PCPI25011,"Franklin County, MA",25011,39649,40953,42573,44271,45190,47011,50237,51150,52821,54817,56793
PCPI17055,"Franklin County, IL",17055,29331,30964,32396,33389,33321,34010,34665,35094,36055,37463,38289
PCPI21073,"Franklin County, KY",21073,33881,34493,35626,36716,37074,38706,40463,41271,40616,41934,43271
PCPI12037,"Franklin County, FL",12037,27022,28778,30257,31261,30917,31249,32691,32917,34500,37616,37320
PCPI22041,"Franklin Parish, LA",22041,26954,27150,29007,29902,31079,28528,29400,29729,31160,31968,33250
PCPI16041,"Franklin County, ID",16041,24463,26233,27298,29348,30148,31971,33645,33270,34528,35579,37293
PCPI13119,"Franklin County, GA",13119,26989,26967,27352,30211,30504,32266,35179,33949,34999,35871,34017
PCPI47051,"Franklin County, TN",47051,28723,29925,31152,32845,33271,34180,35670,36135,37725,38954,40370
PCPI20059,"Franklin County, KS",20059,32178,32194,33623,34829,36005,36878,38533,39442,40722,42671,44472
PCPI39049,"Franklin County, OH",39049,37791,38888,41673,44435,44222,45900,47700,48122,48809,50285,51644
PCPI31061,"Franklin County, NE",31061,36515,34777,43953,46261,50344,46479,46434,43982,44950,46801,49619
PCPI05047,"Franklin County, AR",05047,24665,25752,26598,28619,28968,31316,31425,31319,32342,33210,33404
PCPI28037,"Franklin County, MS",28037,26288,27681,29122,30090,30882,31883,33171,32719,32842,33569,35353
PCPI42055,"Franklin County, PA",42055,35133,36017,37921,38640,39102,40923,41914,42576,44264,46298,47934
PCPI51067,"Franklin County, VA",51067,31084,31434,33412,34427,34206,35692,37454,38223,39233,40473,41795
PCPI37069,"Franklin County, NC",37069,28087,27774,28772,30266,29938,31091,32210,33204,34563,35981,37089
PCPI48159,"Franklin County, TX",48159,29758,30696,32313,33321,33771,35203,36385,36047,38365,40260,41307
PCPI50011,"Franklin County, VT",50011,34621,35455,37926,39109,39909,41258,41993,43055,44895,46072,47889
PCPI24021,"Frederick County, MD",24021,48294,49309,51081,52027,52144,53636,55375,57728,59713,62307,64147
PCPI27047,"Freeborn County, MN",27047,33621,35141,38094,39684,41067,40910,41684,41779,43780,45410,47356
PCPI48161,"Freestone County, TX",48161,26885,29080,31846,34094,35041,36923,36759,34721,35541,36966,38182
PCPI56013,"Fremont County, WY",56013,34595,35815,38785,41311,41980,43068,42594,40363,42096,45535,47071
PCPI08043,"Fremont County, CO",08043,25241,25838,26738,27672,28691,30257,31856,32383,33369,35527,36966
PCPI16043,"Fremont County, ID",16043,25838,25437,27753,28210,29111,30084,31583,32441,33434,35518,37953
PCPI19071,"Fremont County, IA",19071,44236,43577,43204,45965,43904,42413,43974,43392,44168,44615,50441
PCPI06019,"Fresno County, CA",06019,30610,31724,33431,34317,35591,37872,40175,41122,41905,43438,45487
PCPI48163,"Frio County, TX",48163,21057,22760,24457,27197,27814,29163,29665,27265,28448,29160,30223
PCPI31063,"Frontier County, NE",31063,36452,38099,51138,45388,51166,45449,46856,42250,38731,38413,38860
PCPI05049,"Fulton County, AR",05049,22112,23021,24211,24949,25087,25897,25834,26176,27018,28005,29020
PCPI36035,"Fulton County, NY",36035,32372,33564,34399,35069,35815,36905,38843,40075,42094,43430,45459
PCPI21075,"Fulton County, KY",21075,27739,26729,30226,29420,32410,32517,32483,31294,33209,33357,35240
PCPI13121,"Fulton County, GA",13121,58429,58811,63298,64731,63553,70995,73864,76629,81809,87311,88832
PCPI39051,"Fulton County, OH",39051,32406,33948,36264,37198,38249,39627,41032,42295,43646,45351,46811
PCPI42057,"Fulton County, PA",42057,29858,31080,33833,34974,35389,37646,38772,39349,42061,44634,45774
PCPI17057,"Fulton County, IL",17057,30590,31527,33038,33310,34537,34273,34805,35559,36560,38025,38465
PCPI18049,"Fulton County, IN",18049,29745,31551,34121,35892,37395,37269,37805,38529,40394,42377,43775
PCPI31065,"Furnas County, NE",31065,37958,40655,52356,44799,54765,51259,48089,44035,42088,42912,46012
PCPI12039,"Gadsden County, FL",12039,27794,27707,29225,28912,28410,29780,31348,32166,33620,34717,35885
PCPI31067,"Gage County, NE",31067,39000,38824,43228,41997,43258,44838,46880,43765,45177,47682,49057
PCPI48165,"Gaines County, TX",48165,26765,33790,33027,36778,41462,38662,37663,35686,39672,41173,44405
PCPI30031,"Gallatin County, MT",30031,35260,36989,39227,42484,43596,46502,49096,50464,53440,56471,58195
PCPI21077,"Gallatin County, KY",21077,23745,22454,25153,26236,26847,28561,29662,29605,31393,32579,33697
PCPI17059,"Gallatin County, IL",17059,31810,34127,38421,36985,44593,39191,36527,38433,39669,40722,42451
PCPI39053,"Gallia County, OH",39053,31378,31195,32962,34321,34063,34843,35655,35994,37404,39196,40038
PCPI48167,"Galveston County, TX",48167,40225,40688,43160,45120,45563,48061,49949,48375,49931,52536,54250
PCPI31069,"Garden County, NE",31069,37373,35305,50319,42187,48535,51485,49961,45672,44179,45043,48213
PCPI08045,"Garfield County, CO",08045,40960,37382,40325,42001,45104,50432,56403,53948,56498,58474,60285
PCPI31071,"Garfield County, NE",31071,30294,31329,42270,38165,44560,50384,54790,49372,39165,39138,41192
PCPI53023,"Garfield County, WA",53023,36693,38278,42950,41892,40948,40056,46311,42878,46108,48671,54352
PCPI49017,"Garfield County, UT",49017,26423,28008,29422,29694,31217,32136,35390,35649,37715,38305,39900
PCPI30033,"Garfield County, MT",30033,24779,31318,34781,36797,36159,35143,38870,33617,32243,35099,33995
PCPI40047,"Garfield County, OK",40047,36102,39063,41340,44215,42512,45208,44042,43605,42638,43667,44899
PCPI05051,"Garland County, AR",05051,31127,31722,33072,34607,33825,35616,36714,37412,38759,39578,41069
PCPI21079,"Garrard County, KY",21079,25151,26459,28076,29043,30567,31466,32583,32464,33547,34365,35251
PCPI24023,"Garrett County, MD",24023,33270,34718,36317,36941,38146,40358,41451,42420,43735,45769,47735
PCPI40049,"Garvin County, OK",40049,31819,32073,33592,35849,36164,38135,36501,34634,36161,37973,39303
PCPI48169,"Garza County, TX",48169,27237,31948,34361,35335,36826,36937,29965,27500,28465,31325,32601
PCPI29073,"Gasconade County, MO",29073,30374,30809,31844,33099,34017,35100,36290,36815,38967,39238,40932
PCPI37071,"Gaston County, NC",37071,32617,34672,33453,34771,35189,36414,37642,38249,39977,40175,41506
PCPI37073,"Gates County, NC",37073,29997,30342,30777,31667,32126,33565,34575,35049,36705,37187,38851
PCPI20061,"Geary County, KS",20061,42625,40675,43833,42224,42957,43923,43930,44158,46935,49004,51410
PCPI39055,"Geauga County, OH",39055,46419,50002,55480,57047,57770,60785,62358,63885,66110,68884,70955
PCPI16045,"Gem County, ID",16045,26993,27294,28082,29329,31415,32212,33947,34709,36040,38237,39382
PCPI36037,"Genesee County, NY",36037,33551,34775,36018,36990,37901,39303,40744,40964,42887,44080,46181
PCPI26049,"Genesee County, MI",26049,29538,30420,32081,33165,33913,35258,37118,38215,39198,40618,41929
PCPI01061,"Geneva County, AL",01061,28230,28925,29387,29448,30754,31217,32849,33045,34331,35525,36848
PCPI29075,"Gentry County, MO",29075,35277,35235,37329,37263,39418,41423,37598,37390,40256,41309,44599
PCPI28039,"George County, MS",28039,27535,27833,28665,29844,30086,31342,31662,31126,31337,33060,33595
PCPI45043,"Georgetown County, SC",45043,34314,34913,36846,37805,37493,39571,42283,43255,45594,47586,49341
PCPI47053,"Gibson County, TN",47053,30241,31016,32921,33521,34876,34737,35651,35366,36723,38039,39892
PCPI18051,"Gibson County, IN",18051,32010,33660,35598,36758,39647,39854,40200,41267,42680,44802,46049
PCPI04007,"Gila County, AZ",04007,30286,30351,31529,31826,32729,34341,35876,36443,38777,39929,41217
PCPI12041,"Gilchrist County, FL",12041,24231,25751,26896,28732,27904,30100,30145,30825,32708,33487,34756
PCPI47055,"Giles County, TN",47055,27651,29090,30466,32004,32855,33806,35564,36368,37791,38281,38934
PCPI51071,"Giles County, VA",51071,30249,31309,32619,34001,34280,35850,36729,37219,38325,39681,41179
PCPI48171,"Gillespie County, TX",48171,41957,41726,44252,49535,48685,52458,54698,55380,59077,61754,63291
PCPI41021,"Gilliam County, OR",41021,41272,39835,44006,42350,44034,43407,50286,48960,49752,51784,55409
PCPI13123,"Gilmer County, GA",13123,25734,25412,25711,28448,29350,31239,32827,32675,33997,35511,35576
PCPI54021,"Gilmer County, WV",54021,19541,20062,22259,24129,24918,26621,27462,26379,27777,28799,29672
PCPI08047,"Gilpin County, CO",08047,37016,35659,35685,35870,40991,41628,43966,45097,46151,48377,50346
PCPI30035,"Glacier County, MT",30035,28831,29652,30971,31375,30795,30776,31141,32190,32682,34731,36484
PCPI12043,"Glades County, FL",12043,18474,19873,19917,21747,21482,22494,24729,22725,24112,25265,26102
PCPI26051,"Gladwin County, MI",26051,27074,28036,28702,29641,30074,30761,32549,33742,35432,36519,37512
PCPI13125,"Glascock County, GA",13125,24243,25266,26676,27199,28314,29579,31184,32763,32619,33152,34786
PCPI48173,"Glasscock County, TX",48173,32415,47665,41994,47443,64391,64941,68256,63635,83038,85914,84623
PCPI06021,"Glenn County, CA",06021,31405,32518,35032,36256,39189,38460,41447,43128,43587,47124,49194
PCPI34015,"Gloucester County, NJ",34015,41620,42271,43760,44912,45878,47365,49617,50804,52496,54344,56499
PCPI51073,"Gloucester County, VA",51073,40091,39715,41275,42795,42368,43453,45393,46700,48371,50096,51847
PCPI13127,"Glynn County, GA",13127,34856,36058,37585,37472,37677,39404,41556,42322,44342,47211,48170
PCPI26053,"Gogebic County, MI",26053,27987,29000,30198,31740,32041,34233,36548,37687,37204,39790,44113
PCPI30037,"Golden Valley County, MT",30037,33724,37414,44308,47948,49616,49473,55441,52589,47845,50748,52862
PCPI38033,"Golden Valley County, ND",38033,32480,38990,44741,51551,56605,50065,42500,40624,40248,36906,37688
PCPI48175,"Goliad County, TX",48175,28964,30330,35298,38233,40999,44600,41742,40162,41335,43770,45589
PCPI48177,"Gonzales County, TX",48177,27811,30350,31356,33545,36860,42697,46088,38961,42013,45897,44789
PCPI51075,"Goochland County, VA",51075,65674,68542,76837,82555,79077,82989,89296,91058,97960,101267,102690
PCPI27049,"Goodhue County, MN",27049,38161,39706,42433,45118,45483,48141,50097,49716,51749,53871,55816
PCPI16047,"Gooding County, ID",16047,27589,36527,43489,46027,48853,57444,50489,51081,52000,54853,61715
PCPI13129,"Gordon County, GA",13129,26478,26363,27341,28128,29680,31092,32526,32674,35793,35191,35557
PCPI56015,"Goshen County, WY",56015,31658,32780,37348,38378,38986,40078,41230,39476,40138,42791,43725
PCPI31073,"Gosper County, NE",31073,43068,41530,53455,50008,65293,57322,54947,46675,43682,48313,50478
PCPI20063,"Gove County, KS",20063,47077,53685,71973,65172,61171,56114,66208,67969,55758,58545,66403
PCPI40051,"Grady County, OK",40051,30569,32187,34765,35916,36116,38390,37431,36254,37926,39554,40777
PCPI13131,"Grady County, GA",13131,27679,27889,29814,29110,29943,29599,31704,31319,33740,34883,36527
PCPI33009,"Grafton County, NH",33009,42936,45325,46610,48899,48969,52319,54988,56679,58007,61800,63319
PCPI20065,"Graham County, KS",20065,39148,42245,52886,52706,57820,51788,48948,44447,44923,49676,56940
PCPI37075,"Graham County, NC",37075,25926,25646,26596,27293,27346,28959,29737,29468,31620,33353,35040
PCPI04009,"Graham County, AZ",04009,23884,24530,25460,26714,27311,28852,29088,28896,30142,31195,31895
PCPI47057,"Grainger County, TN",47057,24136,25282,26241,27653,28056,28739,30512,30795,32176,33867,34983
PCPI08049,"Grand County, CO",08049,30547,30678,32808,35713,38596,41325,44102,44418,47150,50550,51891
PCPI49019,"Grand County, UT",49019,34413,35738,38938,40438,39740,41072,43158,46740,51182,56312,59196
PCPI38035,"Grand Forks County, ND",38035,36360,38101,40985,45066,44303,46491,47751,48094,49551,51747,53502
PCPI50013,"Grand Isle County, VT",50013,44703,46659,46867,50498,50127,52224,53526,55471,57035,57997,59863
PCPI26055,"Grand Traverse County, MI",26055,33989,35952,37788,39775,40426,42775,44743,45838,48085,49987,51619
PCPI30039,"Granite County, MT",30039,30030,31538,34798,38156,37787,37675,40866,40306,42110,43600,44717
PCPI41023,"Grant County, OR",41023,29092,29882,31864,32846,34223,37419,39214,39302,39769,41715,42888
PCPI31075,"Grant County, NE",31075,29512,33083,40289,36368,46749,60324,72271,59531,45169,45648,51082
PCPI54023,"Grant County, WV",54023,27763,28309,29834,30786,31801,34006,33942,35532,36424,35610,36862
PCPI55043,"Grant County, WI",55043,31328,33491,35732,37658,37574,38526,39732,39813,41651,43575,45392
PCPI53025,"Grant County, WA",53025,29515,30247,32275,33248,34654,34957,38408,38273,39031,39731,41141
PCPI27051,"Grant County, MN",27051,37566,39247,41621,53350,53228,48645,52225,46891,47512,47917,50366
PCPI38037,"Grant County, ND",38037,32286,36684,39689,55290,47462,44154,40125,42579,45541,41963,45370
PCPI20067,"Grant County, KS",20067,35295,39722,42695,44365,51505,51068,45131,48651,43050,48845,54892
PCPI40053,"Grant County, OK",40053,35083,36509,42501,45936,45273,59563,47397,41059,40805,41335,46669
PCPI18053,"Grant County, IN",18053,29728,30496,31994,33710,34515,35734,37116,37615,38364,40471,41491
PCPI05053,"Grant County, AR",05053,29381,30812,31802,32858,32674,33826,35187,36034,36960,37800,39087
PCPI21081,"Grant County, KY",21081,27032,28249,29059,29939,30365,30992,32481,33246,34704,35649,37083
PCPI22043,"Grant Parish, LA",22043,25806,26132,27156,27389,28207,28164,29398,30316,30593,30987,31890
PCPI35017,"Grant County, NM",35017,29629,30377,32455,33701,33877,35281,37359,37658,38612,41216,42959
PCPI46051,"Grant County, SD",46051,39430,40710,49505,45318,55286,60170,66700,60512,55385,55549,57365
PCPI37077,"Granville County, NC",37077,28963,30046,31290,32152,32527,33375,34419,35841,36974,38189,39610
PCPI26057,"Gratiot County, MI",26057,27499,28744,31194,31908,31974,32747,34067,34733,35631,36816,38274
PCPI21083,"Graves County, KY",21083,29842,30164,31812,32167,34114,34583,35512,35311,36835,37727,38485
PCPI20069,"Gray County, KS",20069,41165,52634,61805,61967,76512,70224,65709,72566,64148,67148,75961
PCPI48179,"Gray County, TX",48179,35865,37665,41780,44112,46423,46493,42841,38224,41647,42497,44127
PCPI53027,"Grays Harbor County, WA",53027,30024,30579,31435,32371,32646,35068,35913,37129,38778,40566,41928
PCPI21085,"Grayson County, KY",21085,25389,25941,27506,28516,28864,30445,31382,31645,32394,33187,34450
PCPI51077,"Grayson County, VA",51077,26134,27200,28048,28535,28518,28405,29193,30096,31100,32108,33190
PCPI48181,"Grayson County, TX",48181,31705,32264,33990,35621,36117,37946,38777,39954,40793,42480,43987
