All-Transactions House Price Index by County (Index 2000=100),,,,,,,,,,,,,
Series ID,Region Name,Region Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ATNHPIUS29053A,"Cooper County, MO",29053,120.48,121.38,120.16,121.92,127.66,126.37,134.07,136.52,142.10,149.25,153.62
ATNHPIUS41011A,"Coos County, OR",41011,162.71,150.56,145.57,149.75,155.91,164.11,177.35,186.37,202.18,212.88,227.60
ATNHPIUS33007A,"Coos County, NH",33007,145.29,144.49,141.48,137.10,139.50,140.06,141.65,148.71,154.70,157.44,167.93
ATNHPIUS28029A,"Copiah County, MS",28029,131.54,130.30,128.30,127.04,129.52,136.54,139.03,142.44,146.22,151.76,148.99
ATNHPIUS36023A,"Cortland County, NY",36023,139.75,135.82,134.42,134.58,133.05,141.97,145.76,141.25,150.01,149.67,161.15
ATNHPIUS48099A,"Coryell County, TX",48099,131.20,134.31,131.00,130.64,132.79,131.82,138.39,143.59,149.12,159.32,169.10
ATNHPIUS39031A,"Coshocton County, OH",39031,102.64,99.46,101.50,104.03,103.51,108.84,107.69,113.74,117.58,124.81,130.36
ATNHPIUS27033A,"Cottonwood County, MN",27033,135.05,134.62,134.57,138.84,137.44,149.95,154.94,154.63,163.49,172.29,174.48
ATNHPIUS28031A,"Covington County, MS",28031,137.42,134.62,131.04,134.21,134.10,134.40,138.83,140.81,145.55,146.59,149.65
ATNHPIUS01039A,"Covington County, AL",01039,132.66,129.26,132.52,131.22,135.47,133.37,134.05,137.19,135.11,136.40,142.74
ATNHPIUS13077A,"Coweta County, GA",13077,107.89,99.54,94.05,100.16,108.80,116.14,123.96,131.37,141.94,149.70,155.19
ATNHPIUS20035A,"Cowley County, KS",20035,116.51,113.68,112.76,116.31,115.53,114.66,123.78,124.85,125.30,131.27,137.04
ATNHPIUS53015A,"Cowlitz County, WA",53015,129.12,119.97,115.83,116.40,126.35,136.02,147.53,161.64,179.35,194.42,206.50
ATNHPIUS40035A,"Craig County, OK",40035,124.01,130.79,126.60,131.78,109.02,138.09,131.30,#N/A,132.71,127.88,137.74
ATNHPIUS05031A,"Craighead County, AR",05031,118.78,119.67,121.70,122.74,123.65,126.05,128.73,132.79,137.61,141.22,144.42
ATNHPIUS37049A,"Craven County, NC",37049,134.48,130.74,126.55,123.41,123.56,123.43,127.74,128.99,133.69,141.92,146.29
ATNHPIUS13079A,"Crawford County, GA",13079,115.51,102.76,102.78,108.14,106.31,106.67,112.72,109.78,116.44,125.27,126.35
ATNHPIUS05033A,"Crawford County, AR",05033,127.64,125.81,127.03,123.51,128.09,128.11,130.81,133.31,139.60,144.93,147.98
ATNHPIUS26039A,"Crawford County, MI",26039,105.23,98.09,97.40,95.29,96.98,99.16,105.90,115.73,118.60,126.18,133.05
ATNHPIUS19047A,"Crawford County, IA",19047,126.40,123.73,127.17,129.50,127.06,143.47,137.41,140.89,147.47,148.80,149.87
ATNHPIUS17033A,"Crawford County, IL",17033,131.23,135.51,137.14,138.16,145.60,146.01,147.57,151.49,148.15,155.00,155.50
ATNHPIUS42039A,"Crawford County, PA",42039,114.83,117.15,116.56,119.67,118.28,125.91,128.67,129.15,133.01,135.23,140.59
ATNHPIUS55023A,"Crawford County, WI",55023,122.28,120.59,118.68,118.95,120.59,124.26,126.07,128.39,138.58,140.51,145.68
ATNHPIUS29055A,"Crawford County, MO",29055,140.32,141.50,140.04,135.79,141.33,140.01,149.13,146.83,153.12,161.06,166.03
ATNHPIUS39033A,"Crawford County, OH",39033,92.94,86.90,87.49,82.24,86.42,86.30,92.72,96.09,96.76,106.95,110.81
ATNHPIUS20037A,"Crawford County, KS",20037,130.50,134.59,129.36,131.61,135.51,137.31,136.43,135.41,143.93,147.60,150.31
ATNHPIUS40037A,"Creek County, OK",40037,128.43,121.94,124.26,127.00,126.81,135.79,135.41,142.00,145.68,148.64,154.71
ATNHPIUS01041A,"Crenshaw County, AL",01041,133.77,138.62,132.69,135.51,137.03,132.30,142.36,138.85,146.37,153.90,156.39
ATNHPIUS13081A,"Crisp County, GA",13081,117.76,120.38,118.92,118.88,118.89,121.83,118.46,125.21,131.95,122.61,135.63
ATNHPIUS05035A,"Crittenden County, AR",05035,119.45,118.21,117.30,116.85,116.27,119.56,119.32,123.59,126.33,129.14,136.28
ATNHPIUS21055A,"Crittenden County, KY",21055,132.52,131.99,124.47,125.13,138.36,130.82,138.41,126.82,138.47,125.31,145.68
ATNHPIUS47033A,"Crockett County, TN",47033,104.22,103.75,104.33,99.88,102.78,105.37,106.21,106.81,104.12,114.39,118.20
ATNHPIUS56011A,"Crook County, WY",56011,180.93,183.12,184.42,190.95,172.45,192.67,201.62,208.92,209.74,210.64,218.71
ATNHPIUS41013A,"Crook County, OR",41013,120.13,110.54,110.34,123.47,138.94,151.89,169.86,190.36,211.20,222.97,240.42
ATNHPIUS05037A,"Cross County, AR",05037,115.27,112.33,113.09,116.00,110.71,113.46,118.16,120.60,123.19,121.24,128.14
ATNHPIUS27035A,"Crow Wing County, MN",27035,128.12,121.76,117.58,119.62,121.87,124.45,128.92,135.64,142.88,149.11,152.61
ATNHPIUS01043A,"Cullman County, AL",01043,124.09,122.29,120.42,121.18,120.62,124.68,125.65,132.68,135.37,139.61,145.46
ATNHPIUS51047A,"Culpeper County, VA",51047,136.21,134.60,128.87,138.84,147.58,155.20,158.46,166.20,171.52,176.70,183.32
ATNHPIUS37051A,"Cumberland County, NC",37051,128.93,128.33,124.87,122.82,120.83,120.40,121.63,120.09,123.04,126.01,134.13
ATNHPIUS51049A,"Cumberland County, VA",51049,144.98,135.23,134.61,127.90,130.16,124.18,136.95,136.52,149.19,149.08,147.52
ATNHPIUS34011A,"Cumberland County, NJ",34011,154.04,145.80,140.71,138.12,136.57,136.65,139.84,141.14,144.12,149.38,157.07
ATNHPIUS23005A,"Cumberland County, ME",23005,148.94,146.30,144.01,146.60,150.53,156.61,162.52,172.92,183.49,191.37,201.99
ATNHPIUS17035A,"Cumberland County, IL",17035,128.51,130.90,133.47,136.51,137.84,134.04,144.17,144.66,146.78,149.64,152.98
ATNHPIUS47035A,"Cumberland County, TN",47035,126.85,122.23,116.39,118.99,119.75,122.28,122.41,129.55,136.23,142.17,146.54
ATNHPIUS42041A,"Cumberland County, PA",42041,140.82,138.82,137.18,137.39,138.42,139.71,142.97,146.19,152.23,155.59,160.91
ATNHPIUS31039A,"Cuming County, NE",31039,119.15,122.04,127.73,123.86,134.59,145.92,151.24,162.82,168.44,177.19,181.34
ATNHPIUS37053A,"Currituck County, NC",37053,163.03,153.31,148.20,146.72,144.26,150.53,150.89,157.62,158.50,168.67,171.75
ATNHPIUS35009A,"Curry County, NM",35009,170.90,169.24,169.47,170.60,174.57,172.48,167.79,174.55,169.03,171.97,178.30
ATNHPIUS41015A,"Curry County, OR",41015,161.76,146.97,137.16,140.89,147.86,153.63,168.90,179.88,195.03,205.30,213.19
ATNHPIUS31041A,"Custer County, NE",31041,138.19,146.72,142.65,150.26,161.60,172.54,187.26,180.59,194.12,199.46,205.34
ATNHPIUS40039A,"Custer County, OK",40039,149.92,151.75,157.95,163.06,167.69,172.00,173.00,179.55,177.68,181.89,184.14
ATNHPIUS30017A,"Custer County, MT",30017,162.67,167.37,187.01,197.66,214.24,219.38,227.23,228.56,229.86,235.57,244.30
ATNHPIUS08027A,"Custer County, CO",08027,135.88,133.13,131.00,131.39,132.16,144.79,141.31,155.77,162.87,170.06,186.04
ATNHPIUS39035A,"Cuyahoga County, OH",39035,96.38,92.24,89.24,89.35,92.93,95.76,99.15,104.11,110.20,114.24,119.84
ATNHPIUS13083A,"Dade County, GA",13083,132.43,116.71,123.90,127.25,124.90,127.71,129.64,134.66,142.01,143.43,156.89
ATNHPIUS31043A,"Dakota County, NE",31043,121.14,117.72,118.80,120.98,125.26,132.83,142.19,145.73,153.99,159.09,163.18
ATNHPIUS27037A,"Dakota County, MN",27037,119.12,110.96,109.77,115.96,124.85,128.89,134.18,142.20,149.25,155.23,160.31
ATNHPIUS01045A,"Dale County, AL",01045,135.89,133.55,128.62,124.80,126.20,132.40,125.04,129.51,134.81,137.70,139.24
ATNHPIUS19049A,"Dallas County, IA",19049,117.07,115.83,116.22,118.04,122.30,125.62,130.86,135.74,139.11,141.83,141.81
ATNHPIUS29059A,"Dallas County, MO",29059,110.46,106.50,106.32,105.66,114.13,113.57,116.99,122.09,135.65,141.47,145.48
ATNHPIUS01047A,"Dallas County, AL",01047,119.29,120.72,115.34,118.94,116.25,119.02,120.47,112.19,111.72,117.43,119.67
ATNHPIUS48113A,"Dallas County, TX",48113,123.38,120.53,120.88,127.27,139.03,151.67,165.85,181.21,193.24,199.65,203.77
ATNHPIUS55025A,"Dane County, WI",55025,135.49,132.72,131.56,132.55,136.80,140.92,148.16,157.40,166.29,171.73,176.86
ATNHPIUS51590A,"Danville City, VA",51590,115.73,114.93,111.38,112.52,114.37,116.42,114.75,110.26,115.55,114.18,124.73
ATNHPIUS37055A,"Dare County, NC",37055,170.12,166.28,163.19,163.82,166.75,169.63,176.58,182.87,189.85,194.12,209.37
ATNHPIUS39037A,"Darke County, OH",39037,99.83,98.59,96.08,97.82,102.17,105.10,104.35,111.33,117.44,125.00,128.84
ATNHPIUS45031A,"Darlington County, SC",45031,125.81,123.55,124.66,123.69,126.47,127.78,128.95,131.67,133.08,135.50,142.46
ATNHPIUS42043A,"Dauphin County, PA",42043,138.33,136.41,132.53,131.81,130.83,135.37,136.97,139.28,144.88,150.60,156.43
ATNHPIUS47037A,"Davidson County, TN",47037,131.95,128.95,129.04,135.78,149.36,163.59,179.84,196.94,212.79,221.38,232.68
ATNHPIUS37057A,"Davidson County, NC",37057,112.42,108.69,106.73,105.85,104.66,109.14,111.39,115.67,120.87,126.40,131.73
ATNHPIUS37059A,"Davie County, NC",37059,115.82,112.19,109.62,109.96,111.01,113.90,116.18,119.47,123.03,130.97,134.32
ATNHPIUS18027A,"Daviess County, IN",18027,123.46,131.71,128.34,131.80,136.10,139.02,146.99,143.58,151.09,166.91,164.02
ATNHPIUS21059A,"Daviess County, KY",21059,117.21,117.72,119.02,121.50,124.06,127.50,132.78,138.82,144.55,149.99,157.01
ATNHPIUS49011A,"Davis County, UT",49011,125.65,118.56,118.59,124.96,132.39,137.85,148.10,161.39,175.75,187.88,199.27
ATNHPIUS46035A,"Davison County, SD",46035,134.29,134.80,136.15,142.91,146.63,154.45,159.81,166.00,171.22,172.08,177.86
ATNHPIUS31045A,"Dawes County, NE",31045,144.66,158.29,152.95,157.01,166.07,167.51,172.55,179.78,182.48,197.18,204.76
ATNHPIUS48115A,"Dawson County, TX",48115,160.01,154.69,154.92,155.24,170.53,161.30,191.07,170.36,186.78,189.18,198.54
ATNHPIUS13085A,"Dawson County, GA",13085,111.57,99.83,99.48,103.31,108.74,116.35,124.23,130.36,141.74,152.22,156.33
ATNHPIUS30021A,"Dawson County, MT",30021,176.23,180.08,210.83,239.18,246.32,257.75,227.16,223.02,221.41,228.78,251.69
ATNHPIUS31047A,"Dawson County, NE",31047,120.80,119.93,124.31,130.05,140.99,142.10,142.38,148.50,156.95,165.67,169.37
ATNHPIUS22031A,"De Soto Parish, LA",22031,144.92,153.76,160.15,161.43,167.67,172.07,174.64,173.26,172.35,176.70,178.44
ATNHPIUS17039A,"De Witt County, IL",17039,114.72,112.08,112.41,111.57,110.94,110.72,113.16,116.63,115.80,116.68,117.19
ATNHPIUS18033A,"DeKalb County, IN",18033,101.01,100.84,101.14,102.06,106.90,111.00,115.51,119.39,128.55,132.87,140.49
ATNHPIUS47041A,"DeKalb County, TN",47041,129.67,130.23,135.95,126.22,130.07,127.48,134.15,144.54,163.03,168.93,179.59
ATNHPIUS01049A,"DeKalb County, AL",01049,124.88,124.61,124.33,124.66,124.20,124.97,123.01,136.28,138.24,142.87,148.90
ATNHPIUS29063A,"DeKalb County, MO",29063,107.44,103.23,100.80,101.49,98.49,110.11,107.36,113.47,118.90,126.35,123.95
ATNHPIUS17037A,"DeKalb County, IL",17037,112.32,104.22,95.57,94.02,97.13,99.62,104.04,108.96,112.57,116.93,118.83
ATNHPIUS13089A,"DeKalb County, GA",13089,107.59,101.02,97.55,103.14,112.75,118.69,127.41,135.88,146.91,151.39,154.94
ATNHPIUS12027A,"DeSoto County, FL",12027,119.42,122.30,116.18,121.65,126.83,138.03,163.44,167.49,191.19,204.26,216.38
ATNHPIUS28033A,"DeSoto County, MS",28033,106.03,102.06,100.66,100.88,104.02,106.93,110.91,114.74,121.09,126.44,131.48
ATNHPIUS48117A,"Deaf Smith County, TX",48117,145.17,145.78,141.06,149.38,150.47,142.52,149.99,153.47,157.12,172.98,183.61
ATNHPIUS18029A,"Dearborn County, IN",18029,115.38,110.78,109.12,109.06,111.12,113.00,118.85,121.09,127.02,134.02,139.77
ATNHPIUS13087A,"Decatur County, GA",13087,137.87,128.71,123.78,121.13,124.83,125.91,132.25,126.13,129.98,136.84,148.21
ATNHPIUS18031A,"Decatur County, IN",18031,115.77,113.92,114.41,118.35,116.76,119.00,123.19,126.43,132.64,140.95,149.43
ATNHPIUS30023A,"Deer Lodge County, MT",30023,136.75,134.47,138.72,138.52,133.24,145.23,150.40,154.78,164.71,172.09,180.22
ATNHPIUS39039A,"Defiance County, OH",39039,106.33,103.56,102.02,103.52,105.12,108.59,109.50,112.13,117.04,119.54,126.32
ATNHPIUS06015A,"Del Norte County, CA",06015,171.74,150.47,142.29,144.93,154.50,162.82,175.48,190.68,205.55,214.00,231.65
ATNHPIUS40041A,"Delaware County, OK",40041,132.96,130.88,129.75,125.10,128.12,130.05,134.97,135.42,139.53,150.03,149.90
ATNHPIUS19055A,"Delaware County, IA",19055,125.94,127.06,128.25,129.95,138.52,138.69,141.74,152.84,159.30,161.69,162.52
ATNHPIUS39041A,"Delaware County, OH",39041,111.38,108.49,108.17,110.46,115.41,119.11,125.63,134.21,140.50,146.03,149.96
ATNHPIUS42045A,"Delaware County, PA",42045,152.53,145.99,141.40,141.73,143.49,145.30,149.24,153.83,161.43,167.60,173.63
ATNHPIUS18035A,"Delaware County, IN",18035,101.72,99.68,98.18,100.10,101.08,101.45,105.74,108.67,114.44,118.06,122.99
ATNHPIUS36025A,"Delaware County, NY",36025,152.74,147.12,145.30,138.78,139.06,141.15,139.06,140.34,152.48,153.02,165.09
ATNHPIUS26041A,"Delta County, MI",26041,111.31,109.43,110.22,109.09,111.09,112.90,115.44,115.64,117.74,120.80,124.19
ATNHPIUS08029A,"Delta County, CO",08029,139.11,132.85,129.56,124.85,127.94,130.01,132.52,143.39,156.01,165.17,172.02
ATNHPIUS48121A,"Denton County, TX",48121,120.15,117.72,118.97,124.12,135.18,146.79,161.48,177.93,189.99,196.99,202.55
ATNHPIUS08031A,"Denver County, CO",08031,127.11,125.50,128.03,139.31,154.75,169.52,188.16,206.46,223.64,230.56,236.93
ATNHPIUS19057A,"Des Moines County, IA",19057,120.93,122.20,122.27,126.94,126.95,132.51,134.84,137.80,140.83,142.74,144.64
ATNHPIUS41017A,"Deschutes County, OR",41017,119.17,114.06,117.33,135.41,158.45,174.33,194.46,213.80,229.44,241.63,254.81
ATNHPIUS05041A,"Desha County, AR",05041,119.53,128.05,117.13,124.73,#N/A,136.52,140.28,136.53,154.37,150.22,164.73
ATNHPIUS26043A,"Dickinson County, MI",26043,121.50,119.17,119.49,120.48,120.07,123.26,125.82,127.65,134.32,137.13,141.49
ATNHPIUS19059A,"Dickinson County, IA",19059,142.04,144.22,146.29,150.63,158.04,162.03,170.14,175.75,179.51,185.51,188.65
ATNHPIUS20041A,"Dickinson County, KS",20041,141.97,138.55,138.43,136.31,145.03,141.82,145.36,143.57,151.80,152.40,159.33
ATNHPIUS47043A,"Dickson County, TN",47043,120.35,117.96,116.49,117.93,123.91,129.73,136.95,151.99,167.97,175.61,185.51
ATNHPIUS45033A,"Dillon County, SC",45033,110.97,111.99,109.15,111.38,110.72,110.37,123.64,116.57,115.73,114.07,120.47
ATNHPIUS51053A,"Dinwiddie County, VA",51053,147.81,144.96,140.27,133.27,135.76,139.54,141.17,146.65,153.51,162.78,167.77
ATNHPIUS11001A,"District of Columbia, DC",11001,208.20,210.13,216.29,231.55,252.70,267.56,285.58,301.20,316.43,329.32,335.00
ATNHPIUS13091A,"Dodge County, GA",13091,118.20,115.38,104.06,104.50,114.55,112.62,116.19,113.53,118.82,122.21,136.56
ATNHPIUS55027A,"Dodge County, WI",55027,118.74,113.57,111.48,109.93,109.64,113.20,115.77,121.47,128.62,133.90,138.00
ATNHPIUS31053A,"Dodge County, NE",31053,117.93,115.64,116.61,117.58,119.74,124.95,129.45,140.14,149.72,154.02,161.97
ATNHPIUS27039A,"Dodge County, MN",27039,117.40,115.04,115.48,118.54,122.21,122.76,130.70,138.15,150.13,155.81,160.41
ATNHPIUS20043A,"Doniphan County, KS",20043,135.45,134.07,132.94,132.85,143.94,138.00,138.11,124.82,154.14,160.55,159.99
ATNHPIUS13093A,"Dooly County, GA",13093,123.57,109.89,110.70,111.61,116.99,99.99,114.94,115.22,108.33,#N/A,131.54
ATNHPIUS55029A,"Door County, WI",55029,124.44,121.87,120.09,120.07,119.60,121.29,123.54,126.99,131.74,138.35,141.34
ATNHPIUS24019A,"Dorchester County, MD",24019,142.01,128.76,125.20,126.64,120.79,126.81,127.65,134.52,135.99,143.58,147.54
ATNHPIUS45035A,"Dorchester County, SC",45035,128.71,121.46,118.90,117.89,122.34,132.30,140.02,148.76,161.77,171.70,176.53
ATNHPIUS13095A,"Dougherty County, GA",13095,124.02,115.93,111.85,111.22,108.20,108.63,109.00,112.06,116.18,116.04,122.10
ATNHPIUS31055A,"Douglas County, NE",31055,117.04,115.33,114.88,116.60,120.28,125.09,130.70,139.36,148.52,156.71,163.09
ATNHPIUS17041A,"Douglas County, IL",17041,124.56,122.45,122.65,123.45,128.57,124.41,130.56,134.61,136.42,140.77,142.81
ATNHPIUS41019A,"Douglas County, OR",41019,145.04,133.98,128.38,130.64,135.44,142.29,152.36,164.40,174.20,183.63,194.55
ATNHPIUS55031A,"Douglas County, WI",55031,144.03,141.93,139.48,139.07,141.77,140.89,148.00,151.72,157.83,163.63,171.64
ATNHPIUS27041A,"Douglas County, MN",27041,144.36,139.34,136.94,140.51,143.95,149.04,153.82,159.90,168.47,173.61,177.28
ATNHPIUS08035A,"Douglas County, CO",08035,118.34,116.07,116.76,123.55,133.61,147.53,160.87,174.54,187.70,193.61,197.89
ATNHPIUS32005A,"Douglas County, NV",32005,129.30,114.99,110.61,119.64,138.20,148.78,164.52,180.79,200.74,216.49,223.70
ATNHPIUS53017A,"Douglas County, WA",53017,161.44,150.83,146.63,150.61,160.29,171.21,180.83,198.26,216.47,235.16,243.22
ATNHPIUS13097A,"Douglas County, GA",13097,92.27,84.79,74.40,79.87,90.30,96.35,102.41,112.86,123.13,130.39,139.70
ATNHPIUS20045A,"Douglas County, KS",20045,127.29,124.91,125.00,125.56,127.50,129.75,135.31,140.31,147.79,152.90,160.14
ATNHPIUS35013A,"Dona Ana County, NM",35013,146.74,138.58,133.38,132.12,129.85,130.79,133.51,136.59,142.27,148.76,154.59
ATNHPIUS05043A,"Drew County, AR",05043,136.39,131.82,136.11,138.30,135.63,145.74,150.48,149.70,158.04,166.58,168.73
ATNHPIUS17043A,"DuPage County, IL",17043,125.33,118.41,115.31,117.71,124.60,128.00,131.32,135.81,139.31,141.75,143.44
ATNHPIUS18037A,"Dubois County, IN",18037,121.06,123.25,124.07,125.12,129.21,130.24,135.98,137.39,145.27,149.78,152.30
ATNHPIUS19061A,"Dubuque County, IA",19061,132.74,134.77,136.14,138.17,139.68,141.80,146.63,150.92,155.51,160.31,164.29
ATNHPIUS49013A,"Duchesne County, UT",49013,176.42,174.93,181.27,190.21,193.80,190.81,188.17,186.70,192.42,197.60,200.65
ATNHPIUS25007A,"Dukes County, MA",25007,169.17,166.13,167.61,166.40,171.01,172.03,188.67,200.95,219.79,227.27,237.32
ATNHPIUS29069A,"Dunklin County, MO",29069,121.52,121.56,122.89,123.13,123.44,127.80,129.06,141.97,133.44,139.29,138.62
ATNHPIUS55033A,"Dunn County, WI",55033,123.30,120.59,118.34,118.45,121.01,126.05,129.43,136.63,145.17,151.84,157.35
ATNHPIUS37061A,"Duplin County, NC",37061,120.37,119.34,116.34,111.90,112.94,112.19,114.36,123.00,123.27,124.79,135.03
ATNHPIUS37063A,"Durham County, NC",37063,122.62,119.23,118.52,120.18,127.08,131.42,140.44,153.70,167.09,176.60,183.18
ATNHPIUS36027A,"Dutchess County, NY",36027,150.09,142.79,135.32,134.20,135.12,135.65,138.36,144.19,152.76,158.27,165.35
ATNHPIUS12031A,"Duval County, FL",12031,136.17,124.41,119.23,125.46,136.09,143.82,156.20,169.02,183.21,191.95,202.23
ATNHPIUS47045A,"Dyer County, TN",47045,114.01,113.05,109.72,109.94,117.78,116.70,125.93,122.57,131.06,133.27,138.71
ATNHPIUS08037A,"Eagle County, CO",08037,144.14,123.16,119.85,119.35,131.95,141.57,157.54,164.36,174.65,183.41,187.71
ATNHPIUS22033A,"East Baton Rouge Parish, LA",22033,141.22,138.84,137.89,140.04,142.03,146.39,151.51,158.72,162.70,166.29,168.60
ATNHPIUS22037A,"East Feliciana Parish, LA",22037,142.49,148.12,146.75,145.64,148.99,158.88,157.35,165.13,173.60,181.74,184.68
ATNHPIUS26045A,"Eaton County, MI",26045,93.79,90.01,86.70,89.39,94.38,98.52,103.29,110.97,119.65,123.75,130.46
ATNHPIUS55035A,"Eau Claire County, WI",55035,126.33,123.47,123.25,124.57,127.38,130.28,136.90,145.35,155.06,162.35,169.20
ATNHPIUS48135A,"Ector County, TX",48135,180.47,184.09,193.34,209.65,224.83,235.72,233.10,235.44,258.27,287.12,294.67
ATNHPIUS35015A,"Eddy County, NM",35015,170.14,170.83,171.26,175.17,184.32,189.10,193.99,201.51,214.03,233.48,244.95
ATNHPIUS17045A,"Edgar County, IL",17045,115.84,113.23,114.13,116.86,113.45,119.02,117.82,118.02,118.33,124.75,126.55
ATNHPIUS37065A,"Edgecombe County, NC",37065,112.32,114.56,111.80,111.02,106.96,113.14,108.72,110.73,119.27,119.39,128.34
ATNHPIUS45037A,"Edgefield County, SC",45037,133.22,133.70,127.82,128.17,128.24,133.78,134.49,143.32,149.29,153.51,159.37
ATNHPIUS21061A,"Edmonson County, KY",21061,116.94,120.53,118.25,118.50,120.14,129.33,134.62,135.62,140.91,152.90,151.11
ATNHPIUS13103A,"Effingham County, GA",13103,129.93,119.69,113.50,116.00,119.20,125.63,127.75,132.46,140.68,146.79,152.06
ATNHPIUS17049A,"Effingham County, IL",17049,129.24,128.06,130.59,131.38,134.76,138.55,142.94,146.39,147.27,151.49,156.35
ATNHPIUS06017A,"El Dorado County, CA",06017,129.79,120.31,119.92,134.34,151.45,159.37,171.96,185.09,195.98,200.41,205.88
ATNHPIUS48141A,"El Paso County, TX",48141,150.45,148.42,146.26,146.97,147.43,148.84,150.68,154.52,158.79,164.87,171.65
ATNHPIUS08041A,"El Paso County, CO",08041,124.04,119.58,118.92,122.73,128.18,135.01,144.92,158.48,174.25,185.76,197.59
ATNHPIUS08039A,"Elbert County, CO",08039,112.34,109.38,112.38,117.39,128.85,138.45,153.62,166.94,180.40,188.88,193.00
ATNHPIUS13105A,"Elbert County, GA",13105,112.08,101.64,93.82,92.43,100.64,99.68,102.86,109.84,115.65,113.57,118.12
ATNHPIUS42047A,"Elk County, PA",42047,106.01,112.14,108.73,105.26,113.15,113.04,118.22,120.84,119.05,126.99,128.74
ATNHPIUS18039A,"Elkhart County, IN",18039,108.03,104.22,103.60,105.40,108.45,113.13,119.01,125.79,134.70,139.81,146.85
ATNHPIUS32007A,"Elko County, NV",32007,163.79,162.75,165.79,173.43,170.98,173.60,172.71,178.39,181.51,185.51,192.54
ATNHPIUS48139A,"Ellis County, TX",48139,117.17,115.16,116.11,118.93,126.00,134.50,147.87,162.28,174.53,183.29,190.64
ATNHPIUS20051A,"Ellis County, KS",20051,143.62,147.13,152.73,156.39,162.35,166.10,166.93,167.81,168.91,168.73,176.17
ATNHPIUS20053A,"Ellsworth County, KS",20053,143.19,143.50,145.20,148.73,147.12,169.18,164.72,170.47,172.70,166.50,178.99
ATNHPIUS16039A,"Elmore County, ID",16039,128.99,114.79,107.13,110.68,108.72,119.20,123.25,136.72,147.48,169.58,188.94
ATNHPIUS01051A,"Elmore County, AL",01051,128.64,124.74,120.62,121.26,123.58,124.48,126.45,128.91,131.47,135.15,139.91
ATNHPIUS13107A,"Emanuel County, GA",13107,128.15,118.67,119.45,115.16,118.36,128.03,128.96,127.72,135.13,136.19,139.60
ATNHPIUS26047A,"Emmet County, MI",26047,107.48,97.35,99.20,100.49,105.79,109.49,114.98,126.68,134.67,139.66,145.63
ATNHPIUS19063A,"Emmet County, IA",19063,122.89,127.55,129.43,137.54,135.27,142.02,139.53,146.44,156.80,154.79,153.54
ATNHPIUS51595A,"Emporia City, VA",51595,125.44,115.50,120.74,124.42,119.77,102.66,122.16,108.03,#N/A,124.26,120.23
ATNHPIUS48143A,"Erath County, TX",48143,147.86,151.02,147.68,152.89,159.08,164.33,168.63,176.95,186.42,195.41,205.23
ATNHPIUS42049A,"Erie County, PA",42049,125.50,125.31,125.74,128.22,128.78,131.45,135.10,134.79,138.47,141.03,149.11
ATNHPIUS36029A,"Erie County, NY",36029,134.95,134.43,134.94,137.89,143.53,147.49,153.79,162.80,173.33,181.09,190.30
ATNHPIUS39043A,"Erie County, OH",39043,101.11,98.22,96.94,97.24,98.73,99.88,103.31,108.42,112.36,115.65,119.32
ATNHPIUS01053A,"Escambia County, AL",01053,135.18,131.25,131.47,132.78,128.57,131.49,135.72,130.71,141.98,151.62,154.87
ATNHPIUS12033A,"Escambia County, FL",12033,126.95,120.28,115.92,119.25,125.18,131.62,140.54,151.63,163.77,172.51,185.32
ATNHPIUS36031A,"Essex County, NY",36031,167.17,165.56,162.73,161.01,161.38,157.77,163.67,168.37,174.45,183.10,188.59
ATNHPIUS51057A,"Essex County, VA",51057,158.80,143.99,142.13,141.50,134.39,140.92,137.50,142.16,149.03,147.31,156.71
ATNHPIUS34013A,"Essex County, NJ",34013,162.70,156.77,152.50,153.38,161.53,166.67,171.38,178.57,184.71,189.99,197.39
ATNHPIUS25009A,"Essex County, MA",25009,130.11,127.33,125.72,128.76,136.31,141.45,148.96,159.42,168.43,175.26,182.02
ATNHPIUS21065A,"Estill County, KY",21065,120.40,125.04,124.47,124.21,132.91,139.57,135.08,146.95,155.52,155.05,165.75
ATNHPIUS01055A,"Etowah County, AL",01055,126.19,124.54,123.87,125.91,123.75,125.37,126.76,126.15,131.99,136.09,140.99
ATNHPIUS22039A,"Evangeline Parish, LA",22039,138.76,140.84,147.00,146.11,144.41,153.05,148.17,154.69,152.78,154.30,160.86
ATNHPIUS02090A,"Fairbanks North Star Borough, AK",02090,143.85,144.94,144.79,147.65,145.71,147.85,151.45,157.15,162.41,162.52,169.06
ATNHPIUS51600A,"Fairfax City, VA",51600,178.06,178.85,183.10,194.34,202.58,209.94,212.39,219.34,224.25,232.32,240.22
ATNHPIUS51059A,"Fairfax County, VA",51059,177.40,178.98,182.24,190.58,201.87,205.18,208.88,213.92,219.33,227.06,235.41
ATNHPIUS39045A,"Fairfield County, OH",39045,107.61,103.58,102.69,103.91,106.02,111.58,116.33,123.03,131.58,139.13,145.36
ATNHPIUS09001A,"Fairfield County, CT",09001,137.31,132.72,129.21,128.79,130.52,132.79,133.12,134.34,136.38,137.49,141.59
ATNHPIUS45039A,"Fairfield County, SC",45039,133.75,122.31,122.63,120.99,119.38,126.82,125.40,130.47,135.09,138.78,145.18
